class,departure_time,distance.value,duration.value,duration_in_traffic.value,end_lat,end_lon,fare.value,mode,origin,pair,place_id,rank,start_lat,start_lon,status
cafe,2018-06-06 12:41:34,0.250466128,2.083333333,,47.7091397,-122.3251812,,bicycling,530330012003,530330012003-ChIJa_-UzVYRkFQR284q4n66v6E,ChIJa_-UzVYRkFQR284q4n66v6E,2,47.70919,-122.32103,OK
cafe,2018-06-06 12:41:34,0.03915475451,1,,47.7088016,-122.3215276,,bicycling,530330012003,530330012003-ChIJV8lgE1cRkFQRBfUd5j5UYxo,ChIJV8lgE1cRkFQRBfUd5j5UYxo,1,47.70919,-122.32103,OK
cafe,2018-06-06 12:41:34,0.2796768179,2.45,,47.7093675,-122.3168855,,bicycling,530330012003,530330012003-ChIJOSA8y1kRkFQRrFzRzREKh4I,ChIJOSA8y1kRkFQRrFzRzREKh4I,3,47.70919,-122.32103,OK
supermarket,2018-06-06 12:41:34,1.934742076,12.45,,47.7214321,-122.2937233,,bicycling,530330012003,530330012003-ChIJleRyG3sRkFQR-gcRDp5LqHQ,ChIJleRyG3sRkFQR-gcRDp5LqHQ,1,47.70919,-122.32103,OK
destination park,2018-06-06 12:41:34,5.156619018,29.85,,47.680326,-122.253198,,bicycling,530330012003,530330012003-Magnusan-Park,Magnusan-Park,3,47.70919,-122.32103,OK
destination park,2018-06-06 12:41:34,2.365444375,17.18333333,,47.68025,-122.328499,,bicycling,530330012003,530330012003-Greenlake-Park,Greenlake-Park,1,47.70919,-122.32103,OK
destination park,2018-06-06 12:41:34,4.203853325,27.3,,47.711609,-122.372217,,bicycling,530330012003,530330012003-Carkeek-Park,Carkeek-Park,2,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,6.808576756,46.91666667,,47.616587,-122.321611,,bicycling,530330012003,530330012003-Seattle-Central-College,Seattle-Central-College,5,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,1.356121815,9.8,,47.699252,-122.33352,,bicycling,530330012003,530330012003-North-Seattle-College,North-Seattle-College,2,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,13.64822871,93.76666667,,47.54841,-122.352194,,bicycling,530330012003,530330012003-South-Seattle-College,South-Seattle-College,13,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,8.889993785,57.93333333,,47.598939,-122.329158,,bicycling,530330012003,530330012003-King-Street-Station,King-Street-Station,10,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,7.896830329,50.95,,47.611603,-122.33691,,bicycling,530330012003,530330012003-Westlake-Center,Westlake-Center,6,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,0.7793660659,4.933333333,,47.702358,-122.32721,,bicycling,530330012003,530330012003-Northgate-Transit-Center,Northgate-Transit-Center,1,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,10.46364201,66.68333333,,47.583574,-122.333555,,bicycling,530330012003,530330012003-SODO,SODO,11,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,14.70416408,93.88333333,,47.641193,-122.128259,,bicycling,530330012003,530330012003-Overlake-Redmond,Overlake-Redmond,14,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,8.456805469,58.28333333,,47.601651,-122.334226,,bicycling,530330012003,530330012003-Downtown-Pioneer-Square,Downtown-Pioneer-Square,8,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,7.825978869,53.73333333,,47.608001,-122.334658,,bicycling,530330012003,530330012003-Downtown-Commercial-Core,Downtown-Commercial-Core,7,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,4.256059664,26.81666667,,47.655614,-122.305211,,bicycling,530330012003,530330012003-University-of-Washington,University-of-Washington,3,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,11.86326911,71.33333333,,47.615523,-122.199049,,bicycling,530330012003,530330012003-Downtown-Bellevue,Downtown-Bellevue,12,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,7.503418272,52.38333333,,47.609422,-122.32512,,bicycling,530330012003,530330012003-First-Hill-Citywide,First-Hill-Citywide,9,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,6.742075823,41.2,,47.622933,-122.337105,,bicycling,530330012003,530330012003-South-Lake-Union-Citywide,South-Lake-Union-Citywide,4,47.70919,-122.32103,OK
hospital,2018-06-06 12:41:34,0.672467371,4.033333333,,47.7084125,-122.3333013,,driving,530330012003,530330012003-ChIJZVvcC1MRkFQRJiaY-aJijW8,ChIJZVvcC1MRkFQRJiaY-aJijW8,1,47.70919,-122.32103,OK
pharmacy,2018-06-06 12:41:34,0.2958359229,2.066666667,,47.7091248,-122.3251954,,driving,530330012003,530330012003-ChIJcWPM1VYRkFQRkVGZaVdXZyg,ChIJcWPM1VYRkFQRkVGZaVdXZyg,2,47.70919,-122.32103,OK
pharmacy,2018-06-06 12:41:34,0.2237414543,2.533333333,,47.7082484,-122.3181995,,driving,530330012003,530330012003-ChIJp8Y9KFgRkFQR8hMyRY97jK0,ChIJp8Y9KFgRkFQR8hMyRY97jK0,1,47.70919,-122.32103,OK
pharmacy,2018-06-06 12:41:34,0.3169670603,3.266666667,,47.7094081,-122.3172203,,driving,530330012003,530330012003-ChIJn-96tVkRkFQRR3THi4J7wBs,ChIJn-96tVkRkFQRR3THi4J7wBs,3,47.70919,-122.32103,OK
cafe,2018-06-06 12:41:34,0.3579863269,2.7,,47.7091397,-122.3251812,,driving,530330012003,530330012003-ChIJa_-UzVYRkFQR284q4n66v6E,ChIJa_-UzVYRkFQR284q4n66v6E,2,47.70919,-122.32103,OK
cafe,2018-06-06 12:41:34,0.1330018645,1.966666667,,47.7088016,-122.3215276,,driving,530330012003,530330012003-ChIJV8lgE1cRkFQRBfUd5j5UYxo,ChIJV8lgE1cRkFQRBfUd5j5UYxo,1,47.70919,-122.32103,OK
cafe,2018-06-06 12:41:34,0.3865755127,4.383333333,,47.7093675,-122.3168855,,driving,530330012003,530330012003-ChIJOSA8y1kRkFQRrFzRzREKh4I,ChIJOSA8y1kRkFQRrFzRzREKh4I,3,47.70919,-122.32103,OK
supermarket,2018-06-06 12:41:34,1.884400249,8.4,,47.7214321,-122.2937233,,driving,530330012003,530330012003-ChIJleRyG3sRkFQR-gcRDp5LqHQ,ChIJleRyG3sRkFQR-gcRDp5LqHQ,1,47.70919,-122.32103,OK
destination park,2018-06-06 12:41:34,5.428216283,16.2,,47.680326,-122.253198,,driving,530330012003,530330012003-Magnusan-Park,Magnusan-Park,3,47.70919,-122.32103,OK
destination park,2018-06-06 12:41:34,2.829086389,8.75,,47.68025,-122.328499,,driving,530330012003,530330012003-Greenlake-Park,Greenlake-Park,1,47.70919,-122.32103,OK
destination park,2018-06-06 12:41:34,3.144810441,13.38333333,,47.711609,-122.372217,,driving,530330012003,530330012003-Carkeek-Park,Carkeek-Park,2,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,7.758856433,15.53333333,,47.616587,-122.321611,,driving,530330012003,530330012003-Seattle-Central-College,Seattle-Central-College,5,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,1.417650715,7.633333333,,47.699252,-122.33352,,driving,530330012003,530330012003-North-Seattle-College,North-Seattle-College,2,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,14.46053449,22.95,,47.54841,-122.352194,,driving,530330012003,530330012003-South-Seattle-College,South-Seattle-College,13,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,9.904909882,15.75,,47.598939,-122.329158,,driving,530330012003,530330012003-King-Street-Station,King-Street-Station,10,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,8.065879428,14.2,,47.611603,-122.33691,,driving,530330012003,530330012003-Westlake-Center,Westlake-Center,6,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,0.8160348042,5.483333333,,47.702358,-122.32721,,driving,530330012003,530330012003-Northgate-Transit-Center,Northgate-Transit-Center,1,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,10.15972654,16.63333333,,47.583574,-122.333555,,driving,530330012003,530330012003-SODO,SODO,11,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,16.54133002,24.11666667,,47.641193,-122.128259,,driving,530330012003,530330012003-Overlake-Redmond,Overlake-Redmond,14,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,8.534493474,15.91666667,,47.601651,-122.334226,,driving,530330012003,530330012003-Downtown-Pioneer-Square,Downtown-Pioneer-Square,8,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,8.503418272,14.58333333,,47.608001,-122.334658,,driving,530330012003,530330012003-Downtown-Commercial-Core,Downtown-Commercial-Core,7,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,5.330640149,15.7,,47.655614,-122.305211,,driving,530330012003,530330012003-University-of-Washington,University-of-Washington,3,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,14.11124922,21.15,,47.615523,-122.199049,,driving,530330012003,530330012003-Downtown-Bellevue,Downtown-Bellevue,12,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,8.65382225,15.58333333,,47.609422,-122.32512,,driving,530330012003,530330012003-First-Hill-Citywide,First-Hill-Citywide,9,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,7.307022996,14.66666667,,47.622933,-122.337105,,driving,530330012003,530330012003-South-Lake-Union-Citywide,South-Lake-Union-Citywide,4,47.70919,-122.32103,OK
hospital,2018-06-06 12:41:34,0.6227470479,13.8,,47.7084125,-122.3333013,,transit,530330012003,530330012003-ChIJZVvcC1MRkFQRJiaY-aJijW8,ChIJZVvcC1MRkFQRJiaY-aJijW8,1,47.70919,-122.32103,OK
pharmacy,2018-06-06 12:41:34,0.2479801119,5.5,,47.7091248,-122.3251954,,transit,530330012003,530330012003-ChIJcWPM1VYRkFQRkVGZaVdXZyg,ChIJcWPM1VYRkFQRkVGZaVdXZyg,2,47.70919,-122.32103,OK
pharmacy,2018-06-06 12:41:34,0.2088253574,4.233333333,,47.7082484,-122.3181995,,transit,530330012003,530330012003-ChIJp8Y9KFgRkFQR8hMyRY97jK0,ChIJp8Y9KFgRkFQR8hMyRY97jK0,1,47.70919,-122.32103,OK
pharmacy,2018-06-06 12:41:34,0.2243629584,4.683333333,,47.7094081,-122.3172203,,transit,530330012003,530330012003-ChIJn-96tVkRkFQRR3THi4J7wBs,ChIJn-96tVkRkFQRR3THi4J7wBs,3,47.70919,-122.32103,OK
cafe,2018-06-06 12:41:34,0.2479801119,5.5,,47.7091397,-122.3251812,,transit,530330012003,530330012003-ChIJa_-UzVYRkFQR284q4n66v6E,ChIJa_-UzVYRkFQR284q4n66v6E,2,47.70919,-122.32103,OK
cafe,2018-06-06 12:41:34,0.03915475451,0.7333333333,,47.7088016,-122.3215276,,transit,530330012003,530330012003-ChIJV8lgE1cRkFQRBfUd5j5UYxo,ChIJV8lgE1cRkFQRBfUd5j5UYxo,1,47.70919,-122.32103,OK
cafe,2018-06-06 12:41:34,0.2753262896,4.933333333,,47.7093675,-122.3168855,,transit,530330012003,530330012003-ChIJOSA8y1kRkFQRrFzRzREKh4I,ChIJOSA8y1kRkFQRrFzRzREKh4I,3,47.70919,-122.32103,OK
supermarket,2018-06-06 12:41:34,2.382224984,17.41666667,,47.7214321,-122.2937233,2.5,transit,530330012003,530330012003-ChIJleRyG3sRkFQR-gcRDp5LqHQ,ChIJleRyG3sRkFQR-gcRDp5LqHQ,1,47.70919,-122.32103,OK
destination park,2018-06-06 12:41:34,5.972653822,33.15,,47.680326,-122.253198,2.5,transit,530330012003,530330012003-Magnusan-Park,Magnusan-Park,3,47.70919,-122.32103,OK
destination park,2018-06-06 12:41:34,3.142324425,28.4,,47.68025,-122.328499,2.5,transit,530330012003,530330012003-Greenlake-Park,Greenlake-Park,1,47.70919,-122.32103,OK
destination park,2018-06-06 12:41:34,3.182722188,42.93333333,,47.711609,-122.372217,2.5,transit,530330012003,530330012003-Carkeek-Park,Carkeek-Park,2,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,7.553138595,50.41666667,,47.616587,-122.321611,5,transit,530330012003,530330012003-Seattle-Central-College,Seattle-Central-College,5,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,1.889372281,13.4,,47.699252,-122.33352,2.5,transit,530330012003,530330012003-North-Seattle-College,North-Seattle-College,2,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,15.08763207,70.75,,47.54841,-122.352194,2.5,transit,530330012003,530330012003-South-Seattle-College,South-Seattle-College,13,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,10.20944686,44.21666667,,47.598939,-122.329158,2.5,transit,530330012003,530330012003-King-Street-Station,King-Street-Station,10,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,9.001864512,36.8,,47.611603,-122.33691,2.5,transit,530330012003,530330012003-Westlake-Center,Westlake-Center,6,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,0.8875077688,9.866666667,,47.702358,-122.32721,2.5,transit,530330012003,530330012003-Northgate-Transit-Center,Northgate-Transit-Center,1,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,11.6302051,58.96666667,,47.583574,-122.333555,2.5,transit,530330012003,530330012003-SODO,SODO,11,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,15.14294593,75.6,,47.641193,-122.128259,5,transit,530330012003,530330012003-Overlake-Redmond,Overlake-Redmond,14,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,9.945307644,44.01666667,,47.601651,-122.334226,2.5,transit,530330012003,530330012003-Downtown-Pioneer-Square,Downtown-Pioneer-Square,8,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,9.478558111,41.51666667,,47.608001,-122.334658,2.5,transit,530330012003,530330012003-Downtown-Commercial-Core,Downtown-Commercial-Core,7,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,8.364201367,37.33333333,,47.655614,-122.305211,2.5,transit,530330012003,530330012003-University-of-Washington,University-of-Washington,3,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,11.7532629,64.31666667,,47.615523,-122.199049,2.5,transit,530330012003,530330012003-Downtown-Bellevue,Downtown-Bellevue,12,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,9.233064015,48.8,,47.609422,-122.32512,2.5,transit,530330012003,530330012003-First-Hill-Citywide,First-Hill-Citywide,9,47.70919,-122.32103,OK
citywide,2018-06-06 12:41:34,9.91236793,52.93333333,,47.622933,-122.337105,4.75,transit,530330012003,530330012003-South-Lake-Union-Citywide,South-Lake-Union-Citywide,4,47.70919,-122.32103,OK
hospital,2018-06-06 12:41:34,0.4456183965,10.05,,47.7084125,-122.3333013,,walking,530330012004,530330012004-ChIJZVvcC1MRkFQRJiaY-aJijW8,ChIJZVvcC1MRkFQRJiaY-aJijW8,1,47.70752,-122.32644,OK
pharmacy,2018-06-06 12:41:34,0.4723430702,9.7,,47.704347,-122.3227987,,walking,530330012004,530330012004-ChIJ95AM_v0TkFQRdo6ComsBfhI,ChIJ95AM_v0TkFQRdo6ComsBfhI,3,47.70752,-122.32644,OK
pharmacy,2018-06-06 12:41:34,0.2454940957,5.266666667,,47.7091248,-122.3251954,,walking,530330012004,530330012004-ChIJcWPM1VYRkFQRkVGZaVdXZyg,ChIJcWPM1VYRkFQRkVGZaVdXZyg,1,47.70752,-122.32644,OK
pharmacy,2018-06-06 12:41:34,0.4947172157,10.01666667,,47.7082484,-122.3181995,,walking,530330012004,530330012004-ChIJp8Y9KFgRkFQR8hMyRY97jK0,ChIJp8Y9KFgRkFQR8hMyRY97jK0,2,47.70752,-122.32644,OK
cafe,2018-06-06 12:41:34,0.1286513362,2.6,,47.7060733,-122.3260403,,walking,530330012004,530330012004-ChIJqXyam1URkFQRSgrrUqg_hqU,ChIJqXyam1URkFQRSgrrUqg_hqU,1,47.70752,-122.32644,OK
cafe,2018-06-06 12:41:34,0.2454940957,5.266666667,,47.7091397,-122.3251812,,walking,530330012004,530330012004-ChIJa_-UzVYRkFQR284q4n66v6E,ChIJa_-UzVYRkFQR284q4n66v6E,2,47.70752,-122.32644,OK
cafe,2018-06-06 12:41:34,0.3300186451,7.166666667,,47.7088016,-122.3215276,,walking,530330012004,530330012004-ChIJV8lgE1cRkFQRBfUd5j5UYxo,ChIJV8lgE1cRkFQRBfUd5j5UYxo,3,47.70752,-122.32644,OK
supermarket,2018-06-06 12:41:34,2.047855811,43.23333333,,47.725033,-122.343607,,walking,530330012004,530330012004-ChIJIa_iLjcRkFQRmTyyKY7Fvx0,ChIJIa_iLjcRkFQRmTyyKY7Fvx0,1,47.70752,-122.32644,OK
destination park,2018-06-06 12:41:34,4.412678682,93.26666667,,47.691806,-122.403889,,walking,530330012004,530330012004-Golden-Gardens-Park,Golden-Gardens-Park,3,47.70752,-122.32644,OK
destination park,2018-06-06 12:41:34,2.178371659,44.88333333,,47.68025,-122.328499,,walking,530330012004,530330012004-Greenlake-Park,Greenlake-Park,1,47.70752,-122.32644,OK
destination park,2018-06-06 12:41:34,2.658794282,57.28333333,,47.711609,-122.372217,,walking,530330012004,530330012004-Carkeek-Park,Carkeek-Park,2,47.70752,-122.32644,OK
citywide,2018-06-06 12:41:34,6.727781231,141.3166667,,47.616587,-122.321611,,walking,530330012004,530330012004-Seattle-Central-College,Seattle-Central-College,5,47.70752,-122.32644,OK
citywide,2018-06-06 12:41:34,1.182722188,24.35,,47.699252,-122.33352,,walking,530330012004,530330012004-North-Seattle-College,North-Seattle-College,2,47.70752,-122.32644,OK
citywide,2018-06-06 12:41:34,13.1385954,271.7833333,,47.54841,-122.352194,,walking,530330012004,530330012004-South-Seattle-College,South-Seattle-College,13,47.70752,-122.32644,OK
citywide,2018-06-06 12:41:34,8.219390926,170.45,,47.598939,-122.329158,,walking,530330012004,530330012004-King-Street-Station,King-Street-Station,10,47.70752,-122.32644,OK
citywide,2018-06-06 12:41:34,7.232442511,149.3166667,,47.611603,-122.33691,,walking,530330012004,530330012004-Westlake-Center,Westlake-Center,6,47.70752,-122.32644,OK
citywide,2018-06-06 12:41:34,0.4120571784,8.366666667,,47.702358,-122.32721,,walking,530330012004,530330012004-Northgate-Transit-Center,Northgate-Transit-Center,1,47.70752,-122.32644,OK
citywide,2018-06-06 12:41:34,9.40149161,194.2,,47.583574,-122.333555,,walking,530330012004,530330012004-SODO,SODO,11,47.70752,-122.32644,OK
citywide,2018-06-06 12:41:34,14.34493474,298.25,,47.641193,-122.128259,,walking,530330012004,530330012004-Overlake-Redmond,Overlake-Redmond,14,47.70752,-122.32644,OK
citywide,2018-06-06 12:41:34,8.036047234,166.4333333,,47.601651,-122.334226,,walking,530330012004,530330012004-Downtown-Pioneer-Square,Downtown-Pioneer-Square,8,47.70752,-122.32644,OK
citywide,2018-06-06 12:41:34,7.518955873,156.0833333,,47.608001,-122.334658,,walking,530330012004,530330012004-Downtown-Commercial-Core,Downtown-Commercial-Core,7,47.70752,-122.32644,OK
citywide,2018-06-06 12:41:34,4.174021131,85.36666667,,47.655614,-122.305211,,walking,530330012004,530330012004-University-of-Washington,University-of-Washington,3,47.70752,-122.32644,OK
citywide,2018-06-06 12:41:34,11.18334369,231.3166667,,47.615523,-122.199049,,walking,530330012004,530330012004-Downtown-Bellevue,Downtown-Bellevue,12,47.70752,-122.32644,OK
citywide,2018-06-06 12:41:34,7.319453076,153.8166667,,47.609422,-122.32512,,walking,530330012004,530330012004-First-Hill-Citywide,First-Hill-Citywide,9,47.70752,-122.32644,OK
citywide,2018-06-06 12:41:34,6.486016159,132.45,,47.622933,-122.337105,,walking,530330012004,530330012004-South-Lake-Union-Citywide,South-Lake-Union-Citywide,4,47.70752,-122.32644,OK
hospital,2018-06-06 12:41:35,0.4723430702,4.55,,47.7084125,-122.3333013,,bicycling,530330012004,530330012004-ChIJZVvcC1MRkFQRJiaY-aJijW8,ChIJZVvcC1MRkFQRJiaY-aJijW8,1,47.70752,-122.32644,OK
pharmacy,2018-06-06 12:41:35,0.6140459913,3.416666667,,47.704347,-122.3227987,,bicycling,530330012004,530330012004-ChIJ95AM_v0TkFQRdo6ComsBfhI,ChIJ95AM_v0TkFQRdo6ComsBfhI,3,47.70752,-122.32644,OK
pharmacy,2018-06-06 12:41:35,0.3362336855,2.933333333,,47.7091248,-122.3251954,,bicycling,530330012004,530330012004-ChIJcWPM1VYRkFQRkVGZaVdXZyg,ChIJcWPM1VYRkFQRkVGZaVdXZyg,1,47.70752,-122.32644,OK
pharmacy,2018-06-06 12:41:35,0.577377253,3.266666667,,47.7082484,-122.3181995,,bicycling,530330012004,530330012004-ChIJp8Y9KFgRkFQR8hMyRY97jK0,ChIJp8Y9KFgRkFQR8hMyRY97jK0,2,47.70752,-122.32644,OK
cafe,2018-06-06 12:41:35,0.1398384089,0.6,,47.7060733,-122.3260403,,bicycling,530330012004,530330012004-ChIJqXyam1URkFQRSgrrUqg_hqU,ChIJqXyam1URkFQRSgrrUqg_hqU,1,47.70752,-122.32644,OK
cafe,2018-06-06 12:41:35,0.3362336855,2.933333333,,47.7091397,-122.3251812,,bicycling,530330012004,530330012004-ChIJa_-UzVYRkFQR284q4n66v6E,ChIJa_-UzVYRkFQR284q4n66v6E,2,47.70752,-122.32644,OK
cafe,2018-06-06 12:41:35,0.406463642,3.05,,47.7088016,-122.3215276,,bicycling,530330012004,530330012004-ChIJV8lgE1cRkFQRBfUd5j5UYxo,ChIJV8lgE1cRkFQRBfUd5j5UYxo,3,47.70752,-122.32644,OK
supermarket,2018-06-06 12:41:35,2.210689869,16.21666667,,47.725033,-122.343607,,bicycling,530330012004,530330012004-ChIJIa_iLjcRkFQRmTyyKY7Fvx0,ChIJIa_iLjcRkFQRmTyyKY7Fvx0,1,47.70752,-122.32644,OK
destination park,2018-06-06 12:41:35,5.53076445,35.66666667,,47.691806,-122.403889,,bicycling,530330012004,530330012004-Golden-Gardens-Park,Golden-Gardens-Park,3,47.70752,-122.32644,OK
